distributor_id,part_number,snapshot_week,units_on_hand
D01,PM-1007,2025-12-01,30695
D01,PM-1007,2025-12-08,29751
D01,PM-1007,2025-12-15,27449
D01,PM-1007,2025-12-22,25608
D01,PM-1007,2025-12-29,25182
D01,PM-1007,2026-01-05,28584
D01,PM-1007,2026-01-12,30191
D01,PM-1007,2026-01-19,33370
D01,PM-1007,2026-01-26,32905
D01,PM-1007,2026-02-02,34422
D01,PM-1007,2026-02-09,38995
D01,PM-1007,2026-02-16,37371
D01,PM-1007,2026-02-23,35431
D01,PM-1007,2026-03-02,32560
D01,PM-1007,2026-03-09,32757
D01,PM-1007,2026-03-16,28496
D01,PM-1007,2026-03-23,29074
D01,PM-1007,2026-03-30,28907
D01,PM-1007,2026-04-06,26770
D01,PM-1007,2026-04-13,26231
D01,PM-1007,2026-04-20,30072
D01,PM-1007,2026-04-27,32648
D01,PM-1007,2026-05-04,32726
D01,PM-1007,2026-05-11,33057
D01,PM-1007,2026-05-18,31204
D01,PM-1007,2026-05-25,33627
D01,PM-1007,2026-06-01,31226
D01,PM-1007,2026-06-08,31795
D01,PM-1007,2026-06-15,31848
D01,PM-1007,2026-06-22,32374
D01,IG-1008,2024-01-01,1340
D01,IG-1008,2024-01-08,1365
D01,IG-1008,2024-01-15,1434
D01,IG-1008,2024-01-22,1427
D01,IG-1008,2024-01-29,1400
D01,IG-1008,2024-02-05,1412
D01,IG-1008,2024-02-12,1400
D01,IG-1008,2024-02-19,1389
D01,IG-1008,2024-02-26,1379
D01,IG-1008,2024-03-04,1380
D01,IG-1008,2024-03-11,1326
D01,IG-1008,2024-03-18,1344
D01,IG-1008,2024-03-25,1421
D01,IG-1008,2024-04-01,1405
D01,IG-1008,2024-04-08,1397
D01,IG-1008,2024-04-15,1335
D01,IG-1008,2024-04-22,1167
D01,IG-1008,2024-04-29,1077
D01,IG-1008,2024-05-06,1041
D01,IG-1008,2024-05-13,1070
D01,IG-1008,2024-05-20,1161
D01,IG-1008,2024-05-27,1115
D01,IG-1008,2024-06-03,1159
D01,IG-1008,2024-06-10,1200
D01,IG-1008,2024-06-17,1356
D01,IG-1008,2024-06-24,1422
D01,IG-1008,2024-07-01,1434
D01,IG-1008,2024-07-08,1309
D01,IG-1008,2024-07-15,1178
D01,IG-1008,2024-07-22,1218
D01,IG-1008,2024-07-29,1190
D01,IG-1008,2024-08-05,1153
D01,IG-1008,2024-08-12,1193
D01,IG-1008,2024-08-19,1247
D01,IG-1008,2024-08-26,1246
D01,IG-1008,2024-09-02,1127
D01,IG-1008,2024-09-09,1297
D01,IG-1008,2024-09-16,1412
D01,IG-1008,2024-09-23,1512
D01,IG-1008,2024-09-30,1596
D01,IG-1008,2024-10-07,1502
D01,IG-1008,2024-10-14,1532
D01,IG-1008,2024-10-21,1482
D01,IG-1008,2024-10-28,1545
D01,IG-1008,2024-11-04,1385
D01,IG-1008,2024-11-11,1596
D01,IG-1008,2024-11-18,1582
D01,IG-1008,2024-11-25,1556
D01,IG-1008,2024-12-02,1755
D01,IG-1008,2024-12-09,1720
D01,IG-1008,2024-12-16,1758
D01,IG-1008,2024-12-23,1619
D01,IG-1008,2024-12-30,1794
D01,IG-1008,2025-01-06,1901
D01,IG-1008,2025-01-13,1744
D01,IG-1008,2025-01-20,1678
D01,IG-1008,2025-01-27,1603
D01,IG-1008,2025-02-03,1575
D01,IG-1008,2025-02-10,1660
D01,IG-1008,2025-02-17,1730
D01,IG-1008,2025-02-24,1630
D01,IG-1008,2025-03-03,1482
D01,IG-1008,2025-03-10,1468
D01,IG-1008,2025-03-17,1404
D01,IG-1008,2025-03-24,1298
D01,IG-1008,2025-03-31,1141
D01,IG-1008,2025-04-07,1087
D01,IG-1008,2025-04-14,1017
D01,IG-1008,2025-04-21,827
D01,IG-1008,2025-04-28,860
D01,IG-1008,2025-05-05,1022
D01,IG-1008,2025-05-12,1085
D01,IG-1008,2025-05-19,891
D01,IG-1008,2025-05-26,861
D01,IG-1008,2025-06-02,878
D01,IG-1008,2025-06-09,1019
D01,IG-1008,2025-06-16,933
D01,IG-1008,2025-06-23,851
D01,IG-1008,2025-06-30,910
D01,IG-1008,2025-07-07,950
D01,IG-1008,2025-07-14,1252
D01,IG-1008,2025-07-21,1547
D01,IG-1008,2025-07-28,1630
D01,IG-1008,2025-08-04,1674
D01,IG-1008,2025-08-11,1827
D01,IG-1008,2025-08-18,2041
D01,IG-1008,2025-08-25,2391
D01,IG-1008,2025-09-01,2513
D01,IG-1008,2025-09-08,2683
D01,IG-1008,2025-09-15,2591
D01,IG-1008,2025-09-22,2672
D01,IG-1008,2025-09-29,2526
D01,IG-1008,2025-10-06,2629
D01,IG-1008,2025-10-13,2790
D01,IG-1008,2025-10-20,2662
D01,IG-1008,2025-10-27,2521
D01,IG-1008,2025-11-03,2384
D01,IG-1008,2025-11-10,2261
D01,IG-1008,2025-11-17,2184
D01,IG-1008,2025-11-24,2106
D01,IG-1008,2025-12-01,2028
D01,IG-1008,2025-12-08,1921
D01,IG-1008,2025-12-15,1785
D01,IG-1008,2025-12-22,1797
D01,IG-1008,2025-12-29,1651
D01,IG-1008,2026-01-05,1693
D01,IG-1008,2026-01-12,1771
D01,IG-1008,2026-01-19,1654
D01,IG-1008,2026-01-26,1706
D01,IG-1008,2026-02-02,1592
D01,IG-1008,2026-02-09,1561
D01,IG-1008,2026-02-16,1610
D01,IG-1008,2026-02-23,1562
D01,IG-1008,2026-03-02,1641
D01,IG-1008,2026-03-09,1539
D01,IG-1008,2026-03-16,1448
D01,IG-1008,2026-03-23,1328
D01,IG-1008,2026-03-30,1253
D01,IG-1008,2026-04-06,1314
D01,IG-1008,2026-04-13,1224
D01,IG-1008,2026-04-20,1203
D01,IG-1008,2026-04-27,1119
D01,IG-1008,2026-05-04,1075
D01,IG-1008,2026-05-11,1192
D01,IG-1008,2026-05-18,1283
D01,IG-1008,2026-05-25,1247
D01,IG-1008,2026-06-01,1208
D01,IG-1008,2026-06-08,1223
D01,IG-1008,2026-06-15,1120
D01,IG-1008,2026-06-22,1021
D01,PW-1034,2024-01-01,13649
D01,PW-1034,2024-01-08,13655
D01,PW-1034,2024-01-15,13739
D01,PW-1034,2024-01-22,13843
D01,PW-1034,2024-01-29,13708
D01,PW-1034,2024-02-05,13686
D01,PW-1034,2024-02-12,13719
D01,PW-1034,2024-02-19,13788
D01,PW-1034,2024-02-26,13704
D01,PW-1034,2024-03-04,13374
D01,PW-1034,2024-03-11,13189
D01,PW-1034,2024-03-18,13080
D01,PW-1034,2024-03-25,12839
D01,PW-1034,2024-04-01,12573
D01,PW-1034,2024-04-08,11008
D01,PW-1034,2024-04-15,10231
D01,PW-1034,2024-04-22,10350
D01,PW-1034,2024-04-29,10390
D01,PW-1034,2024-05-06,9843
D01,PW-1034,2024-05-13,8934
D01,PW-1034,2024-05-20,9477
D01,PW-1034,2024-05-27,7865
D01,PW-1034,2024-06-03,8247
D01,PW-1034,2024-06-10,11272
D01,PW-1034,2024-06-17,11221
D01,PW-1034,2024-06-24,13087
D01,PW-1034,2024-07-01,11906
D01,PW-1034,2024-07-08,13021
D01,PW-1034,2024-07-15,14054
D01,PW-1034,2024-07-22,15196
D01,PW-1034,2024-07-29,13838
D01,PW-1034,2024-08-05,15585
D01,PW-1034,2024-08-12,15098
D01,PW-1034,2024-08-19,15048
D01,PW-1034,2024-08-26,15485
D01,PW-1034,2024-09-02,15140
D01,PW-1034,2024-09-09,15949
D01,PW-1034,2024-09-16,15879
D01,PW-1034,2024-09-23,14629
D01,PW-1034,2024-09-30,14854
D01,PW-1034,2024-10-07,14800
D01,PW-1034,2024-10-14,14893
D01,PW-1034,2024-10-21,13198
D01,PW-1034,2024-10-28,14358
D01,PW-1034,2024-11-04,14710
D01,PW-1034,2024-11-11,14684
D01,PW-1034,2024-11-18,14795
D01,PW-1034,2024-11-25,15804
D01,PW-1034,2024-12-02,17609
D01,PW-1034,2024-12-09,16319
D01,PW-1034,2024-12-16,16357
D01,PW-1034,2024-12-23,15009
D01,PW-1034,2024-12-30,13792
D01,PW-1034,2025-01-06,14278
D01,PW-1034,2025-01-13,17704
D01,PW-1034,2025-01-20,16983
D01,PW-1034,2025-01-27,15695
D01,PW-1034,2025-02-03,15602
D01,PW-1034,2025-02-10,15190
D01,PW-1034,2025-02-17,16055
D01,PW-1034,2025-02-24,15063
D01,PW-1034,2025-03-03,13955
D01,PW-1034,2025-03-10,12713
D01,PW-1034,2025-03-17,12000
D01,PW-1034,2025-03-24,11862
D01,PW-1034,2025-03-31,11364
D01,PW-1034,2025-04-07,11104
D01,PW-1034,2025-04-14,10760
D01,PW-1034,2025-04-21,10680
D01,PW-1034,2025-04-28,11617
D01,PW-1034,2025-05-05,11079
D01,PW-1034,2025-05-12,9743
D01,PW-1034,2025-05-19,8250
D01,PW-1034,2025-05-26,9023
D01,PW-1034,2025-06-02,8075
D01,PW-1034,2025-06-09,11623
D01,PW-1034,2025-06-16,11240
D01,PW-1034,2025-06-23,10873
D01,PW-1034,2025-06-30,10967
D01,PW-1034,2025-07-07,12174
D01,PW-1034,2025-07-14,11976
D01,PW-1034,2025-07-21,11276
D01,PW-1034,2025-07-28,13519
D01,PW-1034,2025-08-04,11949
D01,PW-1034,2025-08-11,11824
D01,PW-1034,2025-08-18,10904
D01,PW-1034,2025-08-25,14025
D01,PW-1034,2025-09-01,14625
D01,PW-1034,2025-09-08,16801
D01,PW-1034,2025-09-15,22984
D01,PW-1034,2025-09-22,22061
D01,PW-1034,2025-09-29,21479
D01,PW-1034,2025-10-06,21464
D01,PW-1034,2025-10-13,19538
D01,PW-1034,2025-10-20,19596
D01,PW-1034,2025-10-27,19286
D01,PW-1034,2025-11-03,18618
D01,PW-1034,2025-11-10,16763
D01,PW-1034,2025-11-17,15684
D01,PW-1034,2025-11-24,14411
D01,PW-1034,2025-12-01,16717
D01,PW-1034,2025-12-08,17698
D01,PW-1034,2025-12-15,16281
D01,PW-1034,2025-12-22,15053
D01,PW-1034,2025-12-29,14093
D01,PW-1034,2026-01-05,14459
D01,PW-1034,2026-01-12,13761
D01,PW-1034,2026-01-19,13976
D01,PW-1034,2026-01-26,13799
D01,PW-1034,2026-02-02,15895
D01,PW-1034,2026-02-09,16257
D01,PW-1034,2026-02-16,19873
D01,PW-1034,2026-02-23,18764
D01,PW-1034,2026-03-02,18141
D01,PW-1034,2026-03-09,17270
D01,PW-1034,2026-03-16,17860
D01,PW-1034,2026-03-23,15721
D01,PW-1034,2026-03-30,15212
D01,PW-1034,2026-04-06,17071
D01,PW-1034,2026-04-13,15965
D01,PW-1034,2026-04-20,16516
D01,PW-1034,2026-04-27,15249
D01,PW-1034,2026-05-04,15826
D01,PW-1034,2026-05-11,14296
D01,PW-1034,2026-05-18,16130
D01,PW-1034,2026-05-25,16640
D01,PW-1034,2026-06-01,14755
D01,PW-1034,2026-06-08,15923
D01,PW-1034,2026-06-15,18197
D01,PW-1034,2026-06-22,19179
D02,LD-1041,2024-01-01,31763
D02,LD-1041,2024-01-08,32245
D02,LD-1041,2024-01-15,34110
D02,LD-1041,2024-01-22,33339
D02,LD-1041,2024-01-29,32840
D02,LD-1041,2024-02-05,31140
D02,LD-1041,2024-02-12,31675
D02,LD-1041,2024-02-19,33112
D02,LD-1041,2024-02-26,34880
D02,LD-1041,2024-03-04,32963
D02,LD-1041,2024-03-11,30301
D02,LD-1041,2024-03-18,31868
D02,LD-1041,2024-03-25,33282
D02,LD-1041,2024-04-01,31512
D02,LD-1041,2024-04-08,27550
D02,LD-1041,2024-04-15,27922
D02,LD-1041,2024-04-22,29445
D02,LD-1041,2024-04-29,26431
D02,LD-1041,2024-05-06,26739
D02,LD-1041,2024-05-13,30090
D02,LD-1041,2024-05-20,30510
D02,LD-1041,2024-05-27,30046
D02,LD-1041,2024-06-03,34567
D02,LD-1041,2024-06-10,34793
D02,LD-1041,2024-06-17,35949
D02,LD-1041,2024-06-24,32139
D02,LD-1041,2024-07-01,28756
D02,LD-1041,2024-07-08,26712
D02,LD-1041,2024-07-15,30947
D02,LD-1041,2024-07-22,33746
D02,LD-1041,2024-07-29,30634
D02,LD-1041,2024-08-05,30273
D02,LD-1041,2024-08-12,36053
D02,LD-1041,2024-08-19,38870
D02,LD-1041,2024-08-26,42082
D02,LD-1041,2024-09-02,39927
D02,LD-1041,2024-09-09,37176
D02,LD-1041,2024-09-16,39807
D02,LD-1041,2024-09-23,37206
D02,LD-1041,2024-09-30,37136
D02,LD-1041,2024-10-07,35384
D02,LD-1041,2024-10-14,34373
D02,LD-1041,2024-10-21,32024
D02,LD-1041,2024-10-28,31669
D02,LD-1041,2024-11-04,34101
D02,LD-1041,2024-11-11,33193
D02,LD-1041,2024-11-18,33424
D02,LD-1041,2024-11-25,33660
D02,LD-1041,2024-12-02,35196
D02,LD-1041,2024-12-09,33127
D02,LD-1041,2024-12-16,31977
D02,LD-1041,2024-12-23,31942
D02,LD-1041,2024-12-30,32843
D02,LD-1041,2025-01-06,28806
D02,LD-1041,2025-01-13,31428
D02,LD-1041,2025-01-20,29014
D02,LD-1041,2025-01-27,27653
D02,LD-1041,2025-02-03,31708
D02,LD-1041,2025-02-10,33705
D02,LD-1041,2025-02-17,32368
D02,LD-1041,2025-02-24,31910
D02,LD-1041,2025-03-03,35771
D02,LD-1041,2025-03-10,33591
D02,LD-1041,2025-03-17,38028
D02,LD-1041,2025-03-24,38387
D02,LD-1041,2025-03-31,34858
D02,LD-1041,2025-04-07,35212
D02,LD-1041,2025-04-14,32110
D02,LD-1041,2025-04-21,29382
D02,LD-1041,2025-04-28,30723
D02,LD-1041,2025-05-05,29095
D02,LD-1041,2025-05-12,25886
D02,LD-1041,2025-05-19,29680
D02,LD-1041,2025-05-26,31129
D02,LD-1041,2025-06-02,27797
D02,LD-1041,2025-06-09,27583
D02,LD-1041,2025-06-16,30335
D02,LD-1041,2025-06-23,30819
D02,LD-1041,2025-06-30,35875
D02,LD-1041,2025-07-07,37891
D02,LD-1041,2025-07-14,36417
D02,LD-1041,2025-07-21,37023
D02,LD-1041,2025-07-28,32492
D02,LD-1041,2025-08-04,32717
D02,LD-1041,2025-08-11,35767
D02,LD-1041,2025-08-18,43343
D02,LD-1041,2025-08-25,40062
D02,LD-1041,2025-09-01,39952
D02,LD-1041,2025-09-08,43480
D02,LD-1041,2025-09-15,46366
D02,LD-1041,2025-09-22,50203
D02,LD-1041,2025-09-29,50755
D02,LD-1041,2025-10-06,49790
D02,LD-1041,2025-10-13,52592
D02,LD-1041,2025-10-20,56666
D02,LD-1041,2025-10-27,56996
D02,LD-1041,2025-11-03,55431
D02,LD-1041,2025-11-10,56345
D02,LD-1041,2025-11-17,53650
D02,LD-1041,2025-11-24,58351
D02,LD-1041,2025-12-01,58505
D02,LD-1041,2025-12-08,57506
D02,LD-1041,2025-12-15,55834
D02,LD-1041,2025-12-22,53605
D02,LD-1041,2025-12-29,54623
D02,LD-1041,2026-01-05,59092
D02,LD-1041,2026-01-12,62412
D02,LD-1041,2026-01-19,61002
D02,LD-1041,2026-01-26,60591
D02,LD-1041,2026-02-02,57979
D02,LD-1041,2026-02-09,60659
D02,LD-1041,2026-02-16,58645
D02,LD-1041,2026-02-23,58091
D02,LD-1041,2026-03-02,56364
D02,LD-1041,2026-03-09,52751
D02,LD-1041,2026-03-16,52277
D02,LD-1041,2026-03-23,53654
D02,LD-1041,2026-03-30,52720
D02,LD-1041,2026-04-06,49206
D02,LD-1041,2026-04-13,53049
D02,LD-1041,2026-04-20,54865
D02,LD-1041,2026-04-27,54868
D02,LD-1041,2026-05-04,57850
D02,LD-1041,2026-05-11,57138
D02,LD-1041,2026-05-18,57656
D02,LD-1041,2026-05-25,58278
D02,LD-1041,2026-06-01,58794
D02,LD-1041,2026-06-08,59903
D02,LD-1041,2026-06-15,62980
D02,LD-1041,2026-06-22,63954
D02,PW-1035,2024-01-01,7786
D02,PW-1035,2024-01-08,7735
D02,PW-1035,2024-01-15,7805
D02,PW-1035,2024-01-22,7959
D02,PW-1035,2024-01-29,7622
D02,PW-1035,2024-02-05,7769
D02,PW-1035,2024-02-12,7233
D02,PW-1035,2024-02-19,7189
D02,PW-1035,2024-02-26,7108
D02,PW-1035,2024-03-04,7591
D02,PW-1035,2024-03-11,7063
D02,PW-1035,2024-03-18,7500
D02,PW-1035,2024-03-25,7385
D02,PW-1035,2024-04-01,7321
D02,PW-1035,2024-04-08,7007
D02,PW-1035,2024-04-15,6575
D02,PW-1035,2024-04-22,7191
D02,PW-1035,2024-04-29,6526
D02,PW-1035,2024-05-06,6397
D02,PW-1035,2024-05-13,6616
D02,PW-1035,2024-05-20,7125
D02,PW-1035,2024-05-27,6640
D02,PW-1035,2024-06-03,6792
D02,PW-1035,2024-06-10,7336
D02,PW-1035,2024-06-17,6874
D02,PW-1035,2024-06-24,5774
D02,PW-1035,2024-07-01,7026
D02,PW-1035,2024-07-08,6667
D02,PW-1035,2024-07-15,7736
D02,PW-1035,2024-07-22,8020
D02,PW-1035,2024-07-29,8317
D02,PW-1035,2024-08-05,7966
D02,PW-1035,2024-08-12,7302
D02,PW-1035,2024-08-19,8042
D02,PW-1035,2024-08-26,7831
D02,PW-1035,2024-09-02,7866
D02,PW-1035,2024-09-09,7764
D02,PW-1035,2024-09-16,8633
D02,PW-1035,2024-09-23,7817
D02,PW-1035,2024-09-30,8373
D02,PW-1035,2024-10-07,7509
D02,PW-1035,2024-10-14,10237
D02,PW-1035,2024-10-21,9449
D02,PW-1035,2024-10-28,9076
D02,PW-1035,2024-11-04,9935
D02,PW-1035,2024-11-11,9039
D02,PW-1035,2024-11-18,8619
D02,PW-1035,2024-11-25,8796
D02,PW-1035,2024-12-02,8756
D02,PW-1035,2024-12-09,8554
D02,PW-1035,2024-12-16,9075
D02,PW-1035,2024-12-23,8500
D02,PW-1035,2024-12-30,7865
D02,PW-1035,2025-01-06,7961
D02,PW-1035,2025-01-13,8050
D02,PW-1035,2025-01-20,8752
D02,PW-1035,2025-01-27,8926
D02,PW-1035,2025-02-03,9114
D02,PW-1035,2025-02-10,10346
D02,PW-1035,2025-02-17,10344
D02,PW-1035,2025-02-24,10253
D02,PW-1035,2025-03-03,10006
D02,PW-1035,2025-03-10,9014
D02,PW-1035,2025-03-17,8258
D02,PW-1035,2025-03-24,8058
D02,PW-1035,2025-03-31,7096
D02,PW-1035,2025-04-07,6262
D02,PW-1035,2025-04-14,5904
D02,PW-1035,2025-04-21,5927
D02,PW-1035,2025-04-28,6306
D02,PW-1035,2025-05-05,7015
D02,PW-1035,2025-05-12,8158
D02,PW-1035,2025-05-19,7749
D02,PW-1035,2025-05-26,7936
D02,PW-1035,2025-06-02,8421
D02,PW-1035,2025-06-09,8074
D02,PW-1035,2025-06-16,7519
D02,PW-1035,2025-06-23,8008
D02,PW-1035,2025-06-30,8186
D02,PW-1035,2025-07-07,7802
D02,PW-1035,2025-07-14,8126
D02,PW-1035,2025-07-21,8277
D02,PW-1035,2025-07-28,8693
D02,PW-1035,2025-08-04,8876
D02,PW-1035,2025-08-11,9478
D02,PW-1035,2025-08-18,8609
D02,PW-1035,2025-08-25,8691
D02,PW-1035,2025-09-01,9294
D02,PW-1035,2025-09-08,8733
D02,PW-1035,2025-09-15,8432
D02,PW-1035,2025-09-22,8990
D02,PW-1035,2025-09-29,9075
D02,PW-1035,2025-10-06,9706
D02,PW-1035,2025-10-13,11151
D02,PW-1035,2025-10-20,11836
D02,PW-1035,2025-10-27,11591
D02,PW-1035,2025-11-03,12714
D02,PW-1035,2025-11-10,13933
D02,PW-1035,2025-11-17,15370
D02,PW-1035,2025-11-24,15940
D02,PW-1035,2025-12-01,16134
D02,PW-1035,2025-12-08,15261
D02,PW-1035,2025-12-15,16529
D02,PW-1035,2025-12-22,17458
D02,PW-1035,2025-12-29,17313
D02,PW-1035,2026-01-05,17185
D02,PW-1035,2026-01-12,17199
D02,PW-1035,2026-01-19,16339
D02,PW-1035,2026-01-26,16387
D02,PW-1035,2026-02-02,15477
D02,PW-1035,2026-02-09,15565
D02,PW-1035,2026-02-16,15604
D02,PW-1035,2026-02-23,15320
D02,PW-1035,2026-03-02,14255
D02,PW-1035,2026-03-09,13806
D02,PW-1035,2026-03-16,15069
D02,PW-1035,2026-03-23,14817
D02,PW-1035,2026-03-30,14927
D02,PW-1035,2026-04-06,14453
D02,PW-1035,2026-04-13,15430
D02,PW-1035,2026-04-20,15916
D02,PW-1035,2026-04-27,15642
D02,PW-1035,2026-05-04,15487
D02,PW-1035,2026-05-11,14952
D02,PW-1035,2026-05-18,13898
D02,PW-1035,2026-05-25,14459
D02,PW-1035,2026-06-01,16482
D02,PW-1035,2026-06-08,17571
D02,PW-1035,2026-06-15,18940
D02,PW-1035,2026-06-22,20011
D02,PM-1003,2024-01-01,41340
D02,PM-1003,2024-01-08,41797
D02,PM-1003,2024-01-15,42309
D02,PM-1003,2024-01-22,42300
D02,PM-1003,2024-01-29,40890
D02,PM-1003,2024-02-05,40122
D02,PM-1003,2024-02-12,38851
D02,PM-1003,2024-02-19,37201
D02,PM-1003,2024-02-26,34042
D02,PM-1003,2024-03-04,33850
D02,PM-1003,2024-03-11,36107
D02,PM-1003,2024-03-18,34183
D02,PM-1003,2024-03-25,32223
D02,PM-1003,2024-04-01,31037
D02,PM-1003,2024-04-08,35474
D02,PM-1003,2024-04-15,38693
D02,PM-1003,2024-04-22,42465
D02,PM-1003,2024-04-29,40023
D02,PM-1003,2024-05-06,44478
D02,PM-1003,2024-05-13,45777
D02,PM-1003,2024-05-20,46349
D02,PM-1003,2024-05-27,50768
D02,PM-1003,2024-06-03,46415
D02,PM-1003,2024-06-10,46630
D02,PM-1003,2024-06-17,42642
D02,PM-1003,2024-06-24,37585
D02,PM-1003,2024-07-01,34454
D02,PM-1003,2024-07-08,42410
D02,PM-1003,2024-07-15,38479
D02,PM-1003,2024-07-22,41324
D02,PM-1003,2024-07-29,40166
D02,PM-1003,2024-08-05,39710
D02,PM-1003,2024-08-12,39686
D02,PM-1003,2024-08-19,43097
D02,PM-1003,2024-08-26,41774
D02,PM-1003,2024-09-02,44504
D02,PM-1003,2024-09-09,43243
D02,PM-1003,2024-09-16,40995
D02,PM-1003,2024-09-23,48111
D02,PM-1003,2024-09-30,53191
D02,PM-1003,2024-10-07,56927
D02,PM-1003,2024-10-14,57119
D02,PM-1003,2024-10-21,57437
D02,PM-1003,2024-10-28,54113
D02,PM-1003,2024-11-04,49966
D02,PM-1003,2024-11-11,46101
D02,PM-1003,2024-11-18,42514
D02,PM-1003,2024-11-25,43995
D02,PM-1003,2024-12-02,41232
D02,PM-1003,2024-12-09,39126
D02,PM-1003,2024-12-16,36086
D02,PM-1003,2024-12-23,40332
D02,PM-1003,2024-12-30,36031
D02,PM-1003,2025-01-06,35214
D02,PM-1003,2025-01-13,36655
D02,PM-1003,2025-01-20,37721
D02,PM-1003,2025-01-27,36489
D02,PM-1003,2025-02-03,35336
D02,PM-1003,2025-02-10,37016
D02,PM-1003,2025-02-17,36462
D02,PM-1003,2025-02-24,36433
D02,PM-1003,2025-03-03,35993
D02,PM-1003,2025-03-10,36291
D02,PM-1003,2025-03-17,38430
D02,PM-1003,2025-03-24,36670
D02,PM-1003,2025-03-31,37304
D02,PM-1003,2025-04-07,33315
D02,PM-1003,2025-04-14,32227
D02,PM-1003,2025-04-21,28302
D02,PM-1003,2025-04-28,31761
D02,PM-1003,2025-05-05,34038
D02,PM-1003,2025-05-12,32133
D02,PM-1003,2025-05-19,30173
D02,PM-1003,2025-05-26,29757
D02,PM-1003,2025-06-02,28023
D02,PM-1003,2025-06-09,32147
D02,PM-1003,2025-06-16,46337
D02,PM-1003,2025-06-23,45111
D02,PM-1003,2025-06-30,45217
D02,PM-1003,2025-07-07,51234
D02,PM-1003,2025-07-14,49620
D02,PM-1003,2025-07-21,54178
D02,PM-1003,2025-07-28,53150
D02,PM-1003,2025-08-04,56778
D02,PM-1003,2025-08-11,53019
D02,PM-1003,2025-08-18,52391
D02,PM-1003,2025-08-25,49667
D02,PM-1003,2025-09-01,46485
D02,PM-1003,2025-09-08,42441
D02,PM-1003,2025-09-15,42119
D02,PM-1003,2025-09-22,50671
D02,PM-1003,2025-09-29,51794
D02,PM-1003,2025-10-06,55683
D02,PM-1003,2025-10-13,54706
D02,PM-1003,2025-10-20,58184
D02,PM-1003,2025-10-27,58197
D02,PM-1003,2025-11-03,62534
D02,PM-1003,2025-11-10,61396
D02,PM-1003,2025-11-17,64239
D02,PM-1003,2025-11-24,63644
D02,PM-1003,2025-12-01,64992
D02,PM-1003,2025-12-08,75869
D02,PM-1003,2025-12-15,73135
D02,PM-1003,2025-12-22,80669
D02,PM-1003,2025-12-29,77550
D02,PM-1003,2026-01-05,76764
D02,PM-1003,2026-01-12,77253
D02,PM-1003,2026-01-19,76480
D02,PM-1003,2026-01-26,79749
D02,PM-1003,2026-02-02,75122
D02,PM-1003,2026-02-09,74538
D02,PM-1003,2026-02-16,73051
D02,PM-1003,2026-02-23,72061
D02,PM-1003,2026-03-02,69477
D02,PM-1003,2026-03-09,69804
D02,PM-1003,2026-03-16,72001
D02,PM-1003,2026-03-23,67896
D02,PM-1003,2026-03-30,66832
D02,PM-1003,2026-04-06,67045
D02,PM-1003,2026-04-13,67873
D02,PM-1003,2026-04-20,69670
D02,PM-1003,2026-04-27,69461
D02,PM-1003,2026-05-04,65948
D02,PM-1003,2026-05-11,69316
D02,PM-1003,2026-05-18,67561
D02,PM-1003,2026-05-25,69256
D02,PM-1003,2026-06-01,75713
D02,PM-1003,2026-06-08,75932
D02,PM-1003,2026-06-15,73544
D02,PM-1003,2026-06-22,73161
D02,SC-1018,2024-01-01,1810
D02,SC-1018,2024-01-08,1880
D02,SC-1018,2024-01-15,1908
D02,SC-1018,2024-01-22,1946
D02,SC-1018,2024-01-29,1770
D02,SC-1018,2024-02-05,1835
D02,SC-1018,2024-02-12,1842
D02,SC-1018,2024-02-19,2072
D02,SC-1018,2024-02-26,2086
D02,SC-1018,2024-03-04,2148
D02,SC-1018,2024-03-11,2094
D02,SC-1018,2024-03-18,1917
D02,SC-1018,2024-03-25,2084
D02,SC-1018,2024-04-01,2175
D02,SC-1018,2024-04-08,2177
D02,SC-1018,2024-04-15,2105
D02,SC-1018,2024-04-22,2136
D02,SC-1018,2024-04-29,2026
D02,SC-1018,2024-05-06,2101
D02,SC-1018,2024-05-13,2089
D02,SC-1018,2024-05-20,1922
D02,SC-1018,2024-05-27,1735
D02,SC-1018,2024-06-03,1520
D02,SC-1018,2024-06-10,1357
D02,SC-1018,2024-06-17,1190
D02,SC-1018,2024-06-24,927
D02,SC-1018,2024-07-01,997
D02,SC-1018,2024-07-08,907
D02,SC-1018,2024-07-15,895
D02,SC-1018,2024-07-22,856
D02,SC-1018,2024-07-29,731
D02,SC-1018,2024-08-05,666
D02,SC-1018,2024-08-12,900
D02,SC-1018,2024-08-19,1167
D02,SC-1018,2024-08-26,1209
D02,SC-1018,2024-09-02,1185
D02,SC-1018,2024-09-09,1065
D02,SC-1018,2024-09-16,1400
D02,SC-1018,2024-09-23,1726
D02,SC-1018,2024-09-30,1657
D02,SC-1018,2024-10-07,1867
D02,SC-1018,2024-10-14,1833
D02,SC-1018,2024-10-21,1927
D02,SC-1018,2024-10-28,1880
D02,SC-1018,2024-11-04,2089
D02,SC-1018,2024-11-11,2385
D02,SC-1018,2024-11-18,2166
D02,SC-1018,2024-11-25,2304
D02,SC-1018,2024-12-02,2271
D02,SC-1018,2024-12-09,2335
D02,SC-1018,2024-12-16,2268
D02,SC-1018,2024-12-23,2809
D02,SC-1018,2024-12-30,2808
D02,SC-1018,2025-01-06,2692
D02,SC-1018,2025-01-13,2638
D02,SC-1018,2025-01-20,2477
